name,date,slice_s_idx,slice_e_idx,start_time,end_time,ellipse_d_max,Euclidean_d_max,Feret_d_max,area,perimeter,circularity,probe,first_diode_trunc,last_diode_trunc,image_trunc,aspect_ratio,wind_w,pres,alt,temp,LWC,IWC
851407_2_25ch1,220725,851407,851430,20:56.0,20:56.0,367.2441555,372.1558813,383.2753579,51200,1326.396103,2.734428989,ch1,0,0,0,1.809010278,-1.619679,395.299,7699.112,257.88318,0.047496207,0.09610572
912544_1_25ch1,220725,912544,912573,21:04.2,21:04.3,522.6848463,518.6520992,534.8831648,67400,1812.375901,3.878169592,ch1,0,0,0,2.809267596,-1.7903138,395.7305,7693.052,257.8914,0.002030138,0.09929566
912544_2_25ch1,220725,912544,912557,21:04.2,21:04.3,143.2321326,131.5294644,141.4213562,6200,349.7056275,1.569653124,ch1,0,0,0,2.092975391,-1.7903138,395.7305,7693.052,257.8914,0.002030138,0.09929566
923919_1_25ch1,220725,923919,923934,21:05.7,21:05.7,344.1473874,327.5667871,337.3425559,38500,1107.695526,2.536122399,ch1,0,0,0,2.121584543,-2.5861084,395.91483,7687.791,257.8827,0.011929843,0.10219832
923919_2_25ch1,220725,923919,923931,21:05.7,21:05.7,120.6425848,123.6931688,139.2838828,6000,318.6396103,1.34659938,ch1,0,0,0,1.525773222,-2.5861084,395.91483,7687.791,257.8827,0.011929843,0.10219832
1020946_1_25ch1,220725,1020946,1020959,21:23.8,21:23.8,179.1733345,177.2004515,186.8154169,12300,692.4873734,3.102478229,ch1,0,0,0,1.678694931,-2.8079553,397.14536,7664.576,258.12845,0,0.051664323
1020946_2_25ch1,220725,1020946,1020963,21:23.8,21:23.8,233.3915218,234.3074903,254.9509757,17400,776.629509,2.758472533,ch1,0,0,0,1.948916953,-2.8079553,397.14536,7664.576,258.12845,0,0.051664323
1214023_1_25ch1,220725,1214023,1214037,25:45.0,25:45.0,162.1150851,141.4213562,151.3274595,3700,300.7106781,1.944850003,ch1,0,0,0,3.287173693,-2.047929,356.52087,8475.005,252.80495,0.006933164,0.24249652
1214023_2_25ch1,220725,1214023,1214037,25:45.0,25:45.0,216.7847037,194.1648784,208.8061302,19400,815.9797975,2.731160475,ch1,0,0,0,1.458112094,-2.047929,356.52087,8475.005,252.80495,0.006933164,0.24249652
1572473_1_25ch1,220725,1572473,1572484,26:00.4,26:00.4,138.3457146,114.0175425,130,4100,284.8528137,1.574879416,ch1,0,0,0,3.172806247,-1.307177,356.803,8468.872,252.45473,0.011876349,0.32511312
1572473_3_25ch1,220725,1572473,1572487,26:00.4,26:00.4,243.2070616,233.2380758,241.8677324,23700,1041.837662,3.644533073,ch1,0,0,0,1.466190589,-1.307177,356.803,8468.872,252.45473,0.011876349,0.32511312
1809429_1_25ch1,220725,1809429,1809445,29:56.0,29:56.0,253.7519261,243.5159132,256.3201124,27100,1060.121933,3.300140917,ch1,0,0,0,1.32674193,-0.7303518,364.89194,8300.862,253.97392,0,0.22080714
1809429_2_25ch2,220725,1809429,1809440,29:56.0,29:56.0,138.8494046,117.0469991,130,4100,272.7817459,1.444231751,ch1,0,0,0,2.946631508,-0.7303518,364.89194,8300.862,253.97392,0,0.22080714
1918023_1_25ch1,220725,1918023,1918036,30:02.1,30:02.1,218.4281876,211.896201,224.7220505,23200,611.7766953,1.283772326,ch1,0,0,0,1.573956279,-1.1928675,364.22473,8315.414,253.81519,0.015575558,0.43575484
1918023_2_25ch1,220725,1918023,1918033,30:02.1,30:02.1,120.20417,101.9803903,117.0469991,3700,278.2842712,1.665580904,ch1,0,0,0,2.377568833,-1.1928675,364.22473,8315.414,253.81519,0.015575558,0.43575484
2080211_1_25ch1,220725,2080211,2080235,33:55.7,33:55.7,325.8121357,347.8505426,357.3513677,42600,1209.472222,2.732576526,ch1,0,0,0,1.653742964,-0.8685919,372.87808,8142.267,255.38318,0.003141869,0.20949301
2080211_3_25ch1,220725,2080211,2080230,33:55.7,33:55.7,164.4507052,190,200.2498439,12700,630.4163056,2.49024049,ch1,0,20,0,1.124125779,-0.8685919,372.87808,8142.267,255.38318,0.003141869,0.20949301
2152632_1_25ch1,220725,2152632,2152646,33:59.0,33:59.1,205.1039416,213.7755833,225.6102835,14800,790.7716447,3.362254602,ch1,0,0,0,1.442524298,-1.3789161,372.93057,8140.564,255.0188,0.014281098,0.36319023
2152632_2_25ch1,220725,2152632,2152641,33:59.0,33:59.1,130.7816714,108.1665383,116.6190379,2000,170,1.149894464,ch1,0,0,0,2.798370494,-1.3789161,372.93057,8140.564,255.0188,0.014281098,0.36319023
2283556_1_25ch1,220725,2283556,2283577,34:04.8,34:04.8,331.8755569,355.1056181,364.9657518,50800,1053.259018,1.737788009,ch1,0,0,0,1.631382725,-0.2214155,372.95633,8138.1333,254.82295,0,0.24348184
2283556_2_25ch1,220725,2283556,2283560,34:04.8,34:04.8,128.0563132,114.0175425,126.4911064,3800,282.7817459,1.674593042,ch1,0,0,0,2.943245207,-0.2214155,372.95633,8138.1333,254.82295,0,0.24348184
2363730_2_25ch1,220725,2363730,2363774,34:08.7,34:08.7,886.7896568,804.9844719,815.4140053,184900,3502.5588,5.279880516,ch1,0,29,0,2.360036151,-0.7480337,372.84616,8140.7354,254.52007,0.00624844,0.30473408
2363730_3_25ch1,220725,2363730,2363738,34:08.7,34:08.7,137.1337528,108.1665383,128.0624847,3600,276.9238816,1.695151257,ch1,0,0,0,2.604008021,-0.7480337,372.84616,8140.7354,254.52007,0.00624844,0.30473408
2377758_1_25ch1,220725,2377758,2377782,34:09.4,34:09.4,300.4456597,320.1562119,330.1514804,35500,1153.614357,2.983204927,ch1,0,0,0,1.616179958,-0.7480337,372.84616,8140.7354,254.52007,0,0.16502517
2377758_7_25ch1,220725,2377758,2377765,34:09.4,34:09.4,107.5494659,107.7032961,117.0469991,5100,294.8528137,1.356533468,ch1,0,8,0,1.489916438,-0.7480337,372.84616,8140.7354,254.52007,0,0.16502517
2403383_2_25ch1,220725,2403383,2403418,34:12.1,34:12.1,512.7920104,497.3932046,506.0632372,57500,2041.015511,5.765206952,ch1,0,0,0,2.885662271,-0.6219874,372.46103,8148.3867,254.98634,0,0.12222131
2403383_4_25ch1,220725,2403383,2403392,34:12.1,34:12.1,205.6503473,183.5755975,192.3538406,4400,357.2792206,2.308622777,ch1,0,0,0,4.424043904,-0.6219874,372.46103,8148.3867,254.98634,0,0.12222131
2426922_1_25ch1,220725,2426922,2426938,34:14.4,34:14.4,199.0378042,206.1552813,215.8703314,22600,692.4873734,1.688516912,ch1,0,0,0,1.300097216,-1.0287207,372.21805,8153.271,254.94751,0,0.1529432
2426922_4_25ch1,220725,2426922,2426932,34:14.4,34:14.4,111.5742071,104.4030651,120.8304597,6300,304.4974747,1.171162012,ch1,0,5,0,1.402509447,-1.0287207,372.21805,8153.271,254.94751,0,0.1529432
2484896_1_25ch1,220725,2484896,2484919,37:49.1,37:49.1,331.4174652,317.8049716,331.2099032,43200,1486.101731,4.068210993,ch1,0,0,0,1.575712415,-0.3829311,380.9097,7979.306,256.33566,0.006336647,0.2847469
2484896_2_25ch1,220725,2484896,2484914,37:49.1,37:49.1,217.9058124,184.3908891,196.468827,5000,359.3502884,2.055209635,ch1,0,0,0,3.949269321,-0.3829311,380.9097,7979.306,256.33566,0.006336647,0.2847469
2515424_1_25ch1,220725,2515424,2515438,37:50.5,37:50.5,185.8277103,183.8477631,193.1320792,17000,617.9898987,1.787738395,ch1,0,0,0,1.384978147,0.025924658,381.10223,7976.617,256.02206,0.009365222,0.44947463
2515424_2_25ch1,220725,2515424,2515429,37:50.5,37:50.5,147.7235591,126.4911064,139.2838828,4100,302.4264069,1.775193498,ch1,0,0,0,3.140235881,0.025924658,381.10223,7976.617,256.02206,0.009365222,0.44947463
2596767_1_25ch1,220725,2596767,2596782,37:55.0,37:55.0,236.4403588,223.6067977,233.4523506,25900,845.2691193,2.195231762,ch1,0,0,0,1.42598731,-0.124093115,381.25772,7973.0493,255.89757,0.001835624,0.33349973
2596767_2_25ch1,220725,2596767,2596778,37:55.0,37:55.0,141.4282615,117.0469991,134.1640786,4300,298.9949494,1.654433765,ch1,0,0,0,2.893292629,-0.124093115,381.25772,7973.0493,255.89757,0.001835624,0.33349973
2627846_1_25ch1,220725,2627846,2627875,37:56.9,37:56.9,476.7391467,483.8388161,494.7726751,90500,2363.441918,4.911695382,ch1,0,0,0,1.672215959,-0.8418417,381.1671,7973.482,255.96278,0.002533966,0.23692364
2627846_5_25ch1,220725,2627846,2627857,37:56.9,37:56.9,176.9342628,142.126704,162.788206,4700,353.137085,2.111440918,ch1,0,0,0,2.966784361,-0.8418417,381.1671,7973.482,255.96278,0.002533966,0.23692364
42613_2_26ch1,220726,42613,42644,29:30.6,29:30.6,525.8004944,560.8921465,570.7013229,108600,1888.528137,2.613408085,ch1,0,0,0,1.798049786,0.26535168,356.63312,8441.544,251.88924,0.000174394,0.009265446
42613_4_26ch1,220726,42613,42627,29:30.6,29:30.6,161.8205099,147.6482306,158.113883,6800,421.4213562,2.078329031,ch1,0,0,0,2.282821997,0.26535168,356.63312,8441.544,251.88924,0.000174394,0.009265446
614484_1_30ch1,220730,614484,614496,15:24.9,15:24.9,128.5766619,123.6931688,133.4166406,3400,282.4264069,1.866903288,ch1,0,0,0,2.607577176,-0.71255416,462.4877,6512.4204,262.03818,0.1571207,0.80318916
614484_2_30ch1,220730,614484,614501,15:24.9,15:24.9,231.5827267,234.3074903,244.1311123,26600,885.2691193,2.344548006,ch1,0,0,0,1.338058214,-0.71255416,462.4877,6512.4204,262.03818,0.1571207,0.80318916
824385_1_30ch1,220730,824385,824400,15:32.0,15:32.0,259.8674187,263.0589288,276.5863337,29200,1163.259018,3.687738698,ch1,0,0,0,1.429524773,-3.3203247,463.06442,6502.889,262.33102,0.062597014,0.23189619
824385_2_30ch1,220730,824385,824396,15:32.0,15:32.0,130.600429,111.8033989,126.4911064,3900,286.5685425,1.675647098,ch1,0,0,0,2.92305132,-3.3203247,463.06442,6502.889,262.33102,0.062597014,0.23189619
166205_3_01ch1,220801,166205,166245,13:13.9,13:13.9,523.3145812,565.6854249,575.5866572,145300,2099.594155,2.414322222,ch1,0,0,0,1.426821204,0.9782866,463.24878,6523.331,264.75772,0.012616246,0.07197898
166205_4_01ch1,220801,166205,166217,13:13.9,13:13.9,166.8358894,148.6606875,156.2049935,7100,367.9898987,1.517761675,ch1,0,0,0,2.772229816,0.9782866,463.24878,6523.331,264.75772,0.012616246,0.07197898
203564_1_06ch1,220806,203564,203582,06:07.1,06:07.1,205.7667255,186.8154169,206.1552813,10300,491.4213562,1.865782278,ch1,0,0,0,2.878438575,1.3191763,503.71393,5852.1865,266.8828,0.13068831,0.3572657
203564_2_06ch1,220806,203564,203579,06:07.1,06:07.1,172.6851453,165.5294536,174.642492,10100,446.27417,1.569178193,ch1,0,0,0,2.187109308,1.3191763,503.71393,5852.1865,266.8828,0.13068831,0.3572657
576660_1_06ch1,220806,576660,576684,12:52.7,12:52.9,510.987133,500,515.4609588,48100,1951.665222,6.301670718,ch1,0,0,0,3.228354968,7.6735744,500.89304,5893.123,267.56223,1.3213431,0
576660_3_06ch1,220806,576660,576671,12:52.7,12:52.9,119.8211922,111.8033989,123.6931688,5400,359.3502884,1.902971884,ch1,0,0,0,1.451748478,7.6735744,500.89304,5893.123,267.56223,1.3213431,0
18539_1_07ch1_!,220807,18539,18578,07:21.7,07:22.0,473.7671738,483.3218389,493.9635614,137000,1509.533188,1.323594337,ch1,0,0,0,1.260946046,3.3315654,528.5625,5461.9043,269.12518,0.63799703,0.001509787
47102_1_07ch1_!,220807,47102,47126,37:00.4,37:03.9,273.4035213,282.8427125,290.6888371,41600,1042.193001,2.077749133,ch1,18,0,0,1.283138641,0.5615481,446.0853,6787.3706,261.83868,0.001382021,1.85E-05
291817_1_07ch1,220807,291817,291856,34:37.2,34:37.2,428.6937112,452.7692569,460.1086828,55000,1472.314934,3.136381482,ch1,0,0,0,2.222420804,-4.712656,416.8149,7306.7656,258.59982,0.34360957,0.13419744
291817_8_07ch1,220807,291817,291827,34:37.2,34:37.2,102.1892779,104.4030651,117.0469991,4800,305.2081528,1.544333739,ch1,0,0,0,1.412066754,-4.712656,416.8149,7306.7656,258.59982,0.34360957,0.13419744
315316_6_07ch1,220807,315316,315328,34:41.3,34:41.3,138.6316506,123.6931688,136.0147051,4000,278.6396103,1.544599368,ch1,0,0,0,3.264619447,-1.8124915,416.33398,7310,258.0793,0.01927429,0
315316_7_07ch1,220807,315316,315356,34:41.3,34:41.3,417.3691897,512.249939,520.096145,88900,1978.883476,3.505329271,ch1,0,33,0,1.315119946,-1.8124915,416.33398,7310,258.0793,0.01927429,0
18539_1_07ch1_!,220807,18539,18595,18:02.1,18:02.1,579.097229,676.2396025,688.1860214,146400,2188.233765,2.602774177,ch1,6,0,0,1.589710495,0.09043097,431.38864,7046.815,260.83,6.26E-05,0
34578_1_07ch1_!,220807,34578,34691,20:07.1,20:40.1,977.017933,1136.353818,1146.29839,223500,3395.746391,4.10566116,ch1,0,83,0,3.120221568,-3.798381,417.02188,7294.148,259.7383,0.000284038,1.17E-05
34578_3_07ch1,220807,34578,34603,20:07.1,20:40.1,258.0891205,259.6150997,269.2582404,8200,519.3502884,2.617562366,ch1,0,17,0,4.987685423,-3.798381,417.02188,7294.148,259.7383,0.000284038,1.17E-05
47102_1_07ch1_!,220807,47102,47131,26:38.9,26:39.5,289.0309632,318.9043744,328.0243893,50300,1128.761543,2.015703084,ch1,0,0,0,1.172357658,-4.3488903,410.21915,7428.8936,257.82507,0.20432952,0.008787276
